year_month,uf,product,unit,volume,created_at
2001,ACRE,GASOLINA C (m3),m3,"3347,465",2023-12-03
2002,ACRE,GASOLINA C (m3),m3,"4649,802",2023-12-03
2003,ACRE,GASOLINA C (m3),m3,"3816,22",2023-12-03
2004,ACRE,GASOLINA C (m3),m3,"4196,923",2023-12-03
2005,ACRE,GASOLINA C (m3),m3,"4099,982",2023-12-03
2006,ACRE,GASOLINA C (m3),m3,"4365,55",2023-12-03
2007,ACRE,GASOLINA C (m3),m3,"4598,89878164131",2023-12-03
2008,ACRE,GASOLINA C (m3),m3,"5120,07174491814",2023-12-03
2009,ACRE,GASOLINA C (m3),m3,"5348,55558097264",2023-12-03
2010,ACRE,GASOLINA C (m3),m3,6025,2023-12-03
2011,ACRE,GASOLINA C (m3),m3,"106948,783",2023-12-03
2012,ACRE,GASOLINA C (m3),m3,"10812,5",2023-12-03
2013,ACRE,GASOLINA C (m3),m3,"10789,786",2023-12-03
2014,ACRE,GASOLINA C (m3),m3,13163,2023-12-03
2015,ACRE,GASOLINA C (m3),m3,"12175,5",2023-12-03
2016,ACRE,GASOLINA C (m3),m3,"12419,5",2023-12-03
2017,ACRE,GASOLINA C (m3),m3,"11698,5",2023-12-03
2018,ACRE,GASOLINA C (m3),m3,10066,2023-12-03
2019,ACRE,GASOLINA C (m3),m3,"11596,547",2023-12-03
2020,ACRE,GASOLINA C (m3),m3,"9225,6",2023-12-03
2000,ACRE,GASOLINA DE AVIAÇÃO (m3),m3,"45,45",2023-12-03
2001,ACRE,GASOLINA DE AVIAÇÃO (m3),m3,"3,348",2023-12-03
2002,ACRE,GASOLINA DE AVIAÇÃO (m3),m3,0,2023-12-03
2003,ACRE,GASOLINA DE AVIAÇÃO (m3),m3,"448,815",2023-12-03
2004,ACRE,GASOLINA DE AVIAÇÃO (m3),m3,0,2023-12-03
2005,ACRE,GASOLINA DE AVIAÇÃO (m3),m3,"29,748",2023-12-03
2006,ACRE,GASOLINA DE AVIAÇÃO (m3),m3,30,2023-12-03
2007,ACRE,GASOLINA DE AVIAÇÃO (m3),m3,"32,1410078257535",2023-12-03
2008,ACRE,GASOLINA DE AVIAÇÃO (m3),m3,"30,0402864332775",2023-12-03
2009,ACRE,GASOLINA DE AVIAÇÃO (m3),m3,"105,326170482409",2023-12-03
2010,ACRE,GASOLINA DE AVIAÇÃO (m3),m3,"137,213911199045",2023-12-03
2011,ACRE,GASOLINA DE AVIAÇÃO (m3),m3,"60,5131806262133",2023-12-03
2012,ACRE,GASOLINA DE AVIAÇÃO (m3),m3,"45,5497031370833",2023-12-03
2013,ACRE,GASOLINA DE AVIAÇÃO (m3),m3,"67,3088365261497",2023-12-03
2014,ACRE,GASOLINA DE AVIAÇÃO (m3),m3,"64,73",2023-12-03
2015,ACRE,GASOLINA DE AVIAÇÃO (m3),m3,"60,6642392597884",2023-12-03
2016,ACRE,GASOLINA DE AVIAÇÃO (m3),m3,875,2023-12-03
2017,ACRE,GASOLINA DE AVIAÇÃO (m3),m3,40,2023-12-03
2018,ACRE,GASOLINA DE AVIAÇÃO (m3),m3,25,2023-12-03
2019,ACRE,GASOLINA DE AVIAÇÃO (m3),m3,"113,337",2023-12-03
2020,ACRE,GASOLINA DE AVIAÇÃO (m3),m3,"142,621",2023-12-03
2000,ACRE,GLP (m3),m3,"2199,28",2023-12-03
2001,ACRE,GLP (m3),m3,"2487,82545454545",2023-12-03
2002,ACRE,GLP (m3),m3,"2463,75090909091",2023-12-03
2003,ACRE,GLP (m3),m3,"1715,05272727273",2023-12-03
2004,ACRE,GLP (m3),m3,"1690,69636363636",2023-12-03
2005,ACRE,GLP (m3),m3,"1432,34",2023-12-03
2006,ACRE,GLP (m3),m3,"1859,45272727273",2023-12-03
2007,ACRE,GLP (m3),m3,"23791,8073861826",2023-12-03
2008,ACRE,GLP (m3),m3,"2085,67499845682",2023-12-03
2009,ACRE,GLP (m3),m3,"1881,67934782609",2023-12-03
2010,ACRE,GLP (m3),m3,"2377,15217391304",2023-12-03
2011,ACRE,GLP (m3),m3,"2540,16666666667",2023-12-03
2012,ACRE,GLP (m3),m3,"2843,82608695652",2023-12-03
2013,ACRE,GLP (m3),m3,"3003,61956521739",2023-12-03
2014,ACRE,GLP (m3),m3,"2684,71557971014",2023-12-03
2015,ACRE,GLP (m3),m3,"2915,42934782609",2023-12-03
2016,ACRE,GLP (m3),m3,"2899,73188405797",2023-12-03
2017,ACRE,GLP (m3),m3,"3610,02061234251",2023-12-03
2018,ACRE,GLP (m3),m3,"2628,98188405797",2023-12-03
2019,ACRE,GLP (m3),m3,"2958,04166666667",2023-12-03
2020,ACRE,GLP (m3),m3,"28814,625",2023-12-03
2000,ACRE,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2001,ACRE,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2002,ACRE,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2003,ACRE,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2004,ACRE,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2005,ACRE,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2006,ACRE,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2007,ACRE,ÓLEO COMBUSTÍVEL (m3),m3,"394,79",2023-12-03
2008,ACRE,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2009,ACRE,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2010,ACRE,ÓLEO COMBUSTÍVEL (m3),m3,"133,78",2023-12-03
2011,ACRE,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2012,ACRE,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2013,ACRE,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2014,ACRE,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2015,ACRE,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2016,ACRE,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2017,ACRE,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2018,ACRE,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2019,ACRE,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2020,ACRE,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2000,ACRE,ÓLEO DIESEL (m3),m3,"18681,02",2023-12-03
2001,ACRE,ÓLEO DIESEL (m3),m3,"17387,841",2023-12-03
2002,ACRE,ÓLEO DIESEL (m3),m3,"20922,295",2023-12-03
2003,ACRE,ÓLEO DIESEL (m3),m3,"15974,077",2023-12-03
2004,ACRE,ÓLEO DIESEL (m3),m3,"16614,748",2023-12-03
2005,ACRE,ÓLEO DIESEL (m3),m3,"169085,83",2023-12-03
2006,ACRE,ÓLEO DIESEL (m3),m3,"8241,187",2023-12-03
2007,ACRE,ÓLEO DIESEL (m3),m3,"10346,7254612674",2023-12-03
2008,ACRE,ÓLEO DIESEL (m3),m3,"16164,4363880933",2023-12-03
2009,ACRE,ÓLEO DIESEL (m3),m3,"15184,7998633492",2023-12-03
2010,ACRE,ÓLEO DIESEL (m3),m3,"15966,3821515441",2023-12-03
2011,ACRE,ÓLEO DIESEL (m3),m3,"14774,6075164987",2023-12-03
2012,ACRE,ÓLEO DIESEL (m3),m3,"19346,9063532748",2023-12-03
2013,ACRE,ÓLEO DIESEL (m3),m3,12834,2023-12-03
2014,ACRE,ÓLEO DIESEL (m3),m3,"11876,001",2023-12-03
2015,ACRE,ÓLEO DIESEL (m3),m3,"12456,8812222236",2023-12-03
2016,ACRE,ÓLEO DIESEL (m3),m3,12047,2023-12-03
2017,ACRE,ÓLEO DIESEL (m3),m3,"10235,8181138331",2023-12-03
2018,ACRE,ÓLEO DIESEL (m3),m3,"151896,326",2023-12-03
2019,ACRE,ÓLEO DIESEL (m3),m3,"12844,6",2023-12-03
2020,ACRE,ÓLEO DIESEL (m3),m3,null,2023-12-03
2000,ACRE,QUEROSENE DE AVIAÇÃO (m3),m3,"12971,313",2023-12-03
2001,ACRE,QUEROSENE DE AVIAÇÃO (m3),m3,"790,823",2023-12-03
2002,ACRE,QUEROSENE DE AVIAÇÃO (m3),m3,"799,593",2023-12-03
2003,ACRE,QUEROSENE DE AVIAÇÃO (m3),m3,"860,811",2023-12-03
2004,ACRE,QUEROSENE DE AVIAÇÃO (m3),m3,"904,025",2023-12-03
2005,ACRE,QUEROSENE DE AVIAÇÃO (m3),m3,"583,921",2023-12-03
2006,ACRE,QUEROSENE DE AVIAÇÃO (m3),m3,"752,434",2023-12-03
2007,ACRE,QUEROSENE DE AVIAÇÃO (m3),m3,"1047,352",2023-12-03
2008,ACRE,QUEROSENE DE AVIAÇÃO (m3),m3,"1036,49",2023-12-03
2009,ACRE,QUEROSENE DE AVIAÇÃO (m3),m3,"1335,755",2023-12-03
2010,ACRE,QUEROSENE DE AVIAÇÃO (m3),m3,"1336,17",2023-12-03
2011,ACRE,QUEROSENE DE AVIAÇÃO (m3),m3,"1300,696",2023-12-03
2012,ACRE,QUEROSENE DE AVIAÇÃO (m3),m3,"1399,503",2023-12-03
2013,ACRE,QUEROSENE DE AVIAÇÃO (m3),m3,"12211,925",2023-12-03
2014,ACRE,QUEROSENE DE AVIAÇÃO (m3),m3,"992,199",2023-12-03
2015,ACRE,QUEROSENE DE AVIAÇÃO (m3),m3,"774,335",2023-12-03
2016,ACRE,QUEROSENE DE AVIAÇÃO (m3),m3,"723,489",2023-12-03
2017,ACRE,QUEROSENE DE AVIAÇÃO (m3),m3,"941,577",2023-12-03
2018,ACRE,QUEROSENE DE AVIAÇÃO (m3),m3,"1305,436",2023-12-03
2019,ACRE,QUEROSENE DE AVIAÇÃO (m3),m3,"1086,161",2023-12-03
2020,ACRE,QUEROSENE DE AVIAÇÃO (m3),m3,"134,154",2023-12-03
2000,ACRE,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2001,ACRE,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2002,ACRE,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2003,ACRE,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2004,ACRE,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2005,ACRE,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2006,ACRE,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2007,ACRE,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2008,ACRE,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2009,ACRE,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2010,ACRE,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2011,ACRE,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2012,ACRE,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2013,ACRE,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2014,ACRE,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2015,ACRE,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2016,ACRE,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2017,ACRE,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2018,ACRE,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2019,ACRE,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2020,ACRE,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2000,ALAGOAS,GASOLINA C (m3),m3,"14793,822",2023-12-03
2001,ALAGOAS,GASOLINA C (m3),m3,"13139,64",2023-12-03
2002,ALAGOAS,GASOLINA C (m3),m3,"16425,952",2023-12-03
2003,ALAGOAS,GASOLINA C (m3),m3,"13612,338",2023-12-03
2004,ALAGOAS,GASOLINA C (m3),m3,"14058,276",2023-12-03
2005,ALAGOAS,GASOLINA C (m3),m3,"13192,263",2023-12-03
2006,ALAGOAS,GASOLINA C (m3),m3,"13450,721",2023-12-03
2007,ALAGOAS,GASOLINA C (m3),m3,"13538,1144744489",2023-12-03
2008,ALAGOAS,GASOLINA C (m3),m3,"13475,810785271",2023-12-03
2009,ALAGOAS,GASOLINA C (m3),m3,"14382,5184711511",2023-12-03
2010,ALAGOAS,GASOLINA C (m3),m3,"18331,825",2023-12-03
2011,ALAGOAS,GASOLINA C (m3),m3,"22291,316",2023-12-03
2012,ALAGOAS,GASOLINA C (m3),m3,"363832,649",2023-12-03
2013,ALAGOAS,GASOLINA C (m3),m3,"39114,5",2023-12-03
2014,ALAGOAS,GASOLINA C (m3),m3,"35618,5",2023-12-03
2015,ALAGOAS,GASOLINA C (m3),m3,"36337,5",2023-12-03
2016,ALAGOAS,GASOLINA C (m3),m3,"39011,001",2023-12-03
2017,ALAGOAS,GASOLINA C (m3),m3,"37021,312",2023-12-03
2018,ALAGOAS,GASOLINA C (m3),m3,"33504,4",2023-12-03
2019,ALAGOAS,GASOLINA C (m3),m3,"33860,5",2023-12-03
2020,ALAGOAS,GASOLINA C (m3),m3,28445,2023-12-03
2000,ALAGOAS,GASOLINA DE AVIAÇÃO (m3),m3,16,2023-12-03
2001,ALAGOAS,GASOLINA DE AVIAÇÃO (m3),m3,"0,16",2023-12-03
2002,ALAGOAS,GASOLINA DE AVIAÇÃO (m3),m3,0,2023-12-03
2003,ALAGOAS,GASOLINA DE AVIAÇÃO (m3),m3,"15,7",2023-12-03
2004,ALAGOAS,GASOLINA DE AVIAÇÃO (m3),m3,"247,005",2023-12-03
2005,ALAGOAS,GASOLINA DE AVIAÇÃO (m3),m3,"75,786",2023-12-03
2006,ALAGOAS,GASOLINA DE AVIAÇÃO (m3),m3,"14,944",2023-12-03
2007,ALAGOAS,GASOLINA DE AVIAÇÃO (m3),m3,"6,58167207040777",2023-12-03
2008,ALAGOAS,GASOLINA DE AVIAÇÃO (m3),m3,"24,0468616249788",2023-12-03
2009,ALAGOAS,GASOLINA DE AVIAÇÃO (m3),m3,"19,70760471379",2023-12-03
2010,ALAGOAS,GASOLINA DE AVIAÇÃO (m3),m3,"16,2690617519461",2023-12-03
2011,ALAGOAS,GASOLINA DE AVIAÇÃO (m3),m3,"27,0517817905098",2023-12-03
2012,ALAGOAS,GASOLINA DE AVIAÇÃO (m3),m3,"32,2209772296134",2023-12-03
2013,ALAGOAS,GASOLINA DE AVIAÇÃO (m3),m3,"13,6625728036944",2023-12-03
2014,ALAGOAS,GASOLINA DE AVIAÇÃO (m3),m3,"16,624",2023-12-03
2015,ALAGOAS,GASOLINA DE AVIAÇÃO (m3),m3,"31,9250457519448",2023-12-03
2016,ALAGOAS,GASOLINA DE AVIAÇÃO (m3),m3,"19,677",2023-12-03
2017,ALAGOAS,GASOLINA DE AVIAÇÃO (m3),m3,"121,121",2023-12-03
2018,ALAGOAS,GASOLINA DE AVIAÇÃO (m3),m3,7,2023-12-03
2019,ALAGOAS,GASOLINA DE AVIAÇÃO (m3),m3,15,2023-12-03
2020,ALAGOAS,GASOLINA DE AVIAÇÃO (m3),m3,null,2023-12-03
2000,ALAGOAS,GLP (m3),m3,"12630,5145454545",2023-12-03
2001,ALAGOAS,GLP (m3),m3,"11941,4054545455",2023-12-03
2002,ALAGOAS,GLP (m3),m3,"9888,90363636364",2023-12-03
2003,ALAGOAS,GLP (m3),m3,"10548,2363636364",2023-12-03
2004,ALAGOAS,GLP (m3),m3,"11096,4690909091",2023-12-03
2005,ALAGOAS,GLP (m3),m3,"10896,96",2023-12-03
2006,ALAGOAS,GLP (m3),m3,"10008,1490909091",2023-12-03
2007,ALAGOAS,GLP (m3),m3,"11968,4940919741",2023-12-03
2008,ALAGOAS,GLP (m3),m3,"147911,299001059",2023-12-03
2009,ALAGOAS,GLP (m3),m3,"12956,2591235434",2023-12-03
2010,ALAGOAS,GLP (m3),m3,"13264,5833333333",2023-12-03
2011,ALAGOAS,GLP (m3),m3,"13547,7282608696",2023-12-03
2012,ALAGOAS,GLP (m3),m3,"13550,2040157661",2023-12-03
2013,ALAGOAS,GLP (m3),m3,"14850,5688405797",2023-12-03
2014,ALAGOAS,GLP (m3),m3,"15331,4384057971",2023-12-03
2015,ALAGOAS,GLP (m3),m3,"14018,3731884058",2023-12-03
2016,ALAGOAS,GLP (m3),m3,"14041,7518115942",2023-12-03
2017,ALAGOAS,GLP (m3),m3,"13310,3115942029",2023-12-03
2018,ALAGOAS,GLP (m3),m3,"14439,4438405797",2023-12-03
2019,ALAGOAS,GLP (m3),m3,"12910,5199275362",2023-12-03
2020,ALAGOAS,GLP (m3),m3,"14375,0923913043",2023-12-03
2000,ALAGOAS,ÓLEO COMBUSTÍVEL (m3),m3,"490,887755102041",2023-12-03
2001,ALAGOAS,ÓLEO COMBUSTÍVEL (m3),m3,"648,392857142857",2023-12-03
2002,ALAGOAS,ÓLEO COMBUSTÍVEL (m3),m3,"587,081632653061",2023-12-03
2003,ALAGOAS,ÓLEO COMBUSTÍVEL (m3),m3,"349,061224489796",2023-12-03
2004,ALAGOAS,ÓLEO COMBUSTÍVEL (m3),m3,358,2023-12-03
2005,ALAGOAS,ÓLEO COMBUSTÍVEL (m3),m3,"232,540816326531",2023-12-03
2006,ALAGOAS,ÓLEO COMBUSTÍVEL (m3),m3,"211,873469387755",2023-12-03
2007,ALAGOAS,ÓLEO COMBUSTÍVEL (m3),m3,"251,470612162226",2023-12-03
2008,ALAGOAS,ÓLEO COMBUSTÍVEL (m3),m3,"116,505",2023-12-03
2009,ALAGOAS,ÓLEO COMBUSTÍVEL (m3),m3,"101,45",2023-12-03
2010,ALAGOAS,ÓLEO COMBUSTÍVEL (m3),m3,"50,45",2023-12-03
2011,ALAGOAS,ÓLEO COMBUSTÍVEL (m3),m3,"1102,763",2023-12-03
2012,ALAGOAS,ÓLEO COMBUSTÍVEL (m3),m3,"55,39",2023-12-03
2013,ALAGOAS,ÓLEO COMBUSTÍVEL (m3),m3,"183,32",2023-12-03
2014,ALAGOAS,ÓLEO COMBUSTÍVEL (m3),m3,"43,07",2023-12-03
2015,ALAGOAS,ÓLEO COMBUSTÍVEL (m3),m3,"70,59",2023-12-03
2016,ALAGOAS,ÓLEO COMBUSTÍVEL (m3),m3,"28,14",2023-12-03
2017,ALAGOAS,ÓLEO COMBUSTÍVEL (m3),m3,"42,19",2023-12-03
2018,ALAGOAS,ÓLEO COMBUSTÍVEL (m3),m3,"28,07",2023-12-03
2019,ALAGOAS,ÓLEO COMBUSTÍVEL (m3),m3,"13,99",2023-12-03
2020,ALAGOAS,ÓLEO COMBUSTÍVEL (m3),m3,"41,43",2023-12-03
2000,ALAGOAS,ÓLEO DIESEL (m3),m3,"18135,45",2023-12-03
2001,ALAGOAS,ÓLEO DIESEL (m3),m3,"21095,731",2023-12-03
2002,ALAGOAS,ÓLEO DIESEL (m3),m3,"22024,783",2023-12-03
2003,ALAGOAS,ÓLEO DIESEL (m3),m3,"19591,695",2023-12-03
2004,ALAGOAS,ÓLEO DIESEL (m3),m3,"24427,854",2023-12-03
2005,ALAGOAS,ÓLEO DIESEL (m3),m3,"33551,626",2023-12-03
2006,ALAGOAS,ÓLEO DIESEL (m3),m3,"313508,561",2023-12-03
2007,ALAGOAS,ÓLEO DIESEL (m3),m3,"33288,1072929333",2023-12-03
2008,ALAGOAS,ÓLEO DIESEL (m3),m3,"30663,1281477951",2023-12-03
2009,ALAGOAS,ÓLEO DIESEL (m3),m3,"35647,0265709387",2023-12-03
2010,ALAGOAS,ÓLEO DIESEL (m3),m3,"30435,0832602384",2023-12-03
2011,ALAGOAS,ÓLEO DIESEL (m3),m3,"28381,7846306356",2023-12-03
2012,ALAGOAS,ÓLEO DIESEL (m3),m3,"26281,8742657213",2023-12-03
2013,ALAGOAS,ÓLEO DIESEL (m3),m3,26018,2023-12-03
2014,ALAGOAS,ÓLEO DIESEL (m3),m3,"30151,776",2023-12-03
2015,ALAGOAS,ÓLEO DIESEL (m3),m3,"34699,5",2023-12-03
2016,ALAGOAS,ÓLEO DIESEL (m3),m3,"33647,73",2023-12-03
2017,ALAGOAS,ÓLEO DIESEL (m3),m3,"29513,4210576997",2023-12-03
2018,ALAGOAS,ÓLEO DIESEL (m3),m3,"33483,824",2023-12-03
2019,ALAGOAS,ÓLEO DIESEL (m3),m3,"352051,129",2023-12-03
2020,ALAGOAS,ÓLEO DIESEL (m3),m3,null,2023-12-03
2000,ALAGOAS,QUEROSENE DE AVIAÇÃO (m3),m3,"2506,792",2023-12-03
2001,ALAGOAS,QUEROSENE DE AVIAÇÃO (m3),m3,21065,2023-12-03
2002,ALAGOAS,QUEROSENE DE AVIAÇÃO (m3),m3,"1781,251",2023-12-03
2003,ALAGOAS,QUEROSENE DE AVIAÇÃO (m3),m3,"1676,526",2023-12-03
2004,ALAGOAS,QUEROSENE DE AVIAÇÃO (m3),m3,"1473,628",2023-12-03
2005,ALAGOAS,QUEROSENE DE AVIAÇÃO (m3),m3,"1780,124",2023-12-03
2006,ALAGOAS,QUEROSENE DE AVIAÇÃO (m3),m3,"3002,055",2023-12-03
2007,ALAGOAS,QUEROSENE DE AVIAÇÃO (m3),m3,"2054,674",2023-12-03
2008,ALAGOAS,QUEROSENE DE AVIAÇÃO (m3),m3,"2211,601",2023-12-03
2009,ALAGOAS,QUEROSENE DE AVIAÇÃO (m3),m3,"1834,374",2023-12-03
2010,ALAGOAS,QUEROSENE DE AVIAÇÃO (m3),m3,"3374,677",2023-12-03
2011,ALAGOAS,QUEROSENE DE AVIAÇÃO (m3),m3,"3482,22",2023-12-03
2012,ALAGOAS,QUEROSENE DE AVIAÇÃO (m3),m3,"3891,604",2023-12-03
2013,ALAGOAS,QUEROSENE DE AVIAÇÃO (m3),m3,"6884,951",2023-12-03
2014,ALAGOAS,QUEROSENE DE AVIAÇÃO (m3),m3,55162,2023-12-03
2015,ALAGOAS,QUEROSENE DE AVIAÇÃO (m3),m3,"5399,627",2023-12-03
2016,ALAGOAS,QUEROSENE DE AVIAÇÃO (m3),m3,"4120,989",2023-12-03
2017,ALAGOAS,QUEROSENE DE AVIAÇÃO (m3),m3,"4430,893",2023-12-03
2018,ALAGOAS,QUEROSENE DE AVIAÇÃO (m3),m3,"4501,226",2023-12-03
2019,ALAGOAS,QUEROSENE DE AVIAÇÃO (m3),m3,"4291,684",2023-12-03
2020,ALAGOAS,QUEROSENE DE AVIAÇÃO (m3),m3,"726,54",2023-12-03
2000,ALAGOAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2001,ALAGOAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2002,ALAGOAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2003,ALAGOAS,QUEROSENE ILUMINANTE (m3),m3,3,2023-12-03
2004,ALAGOAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2005,ALAGOAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2006,ALAGOAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2007,ALAGOAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2008,ALAGOAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2009,ALAGOAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2010,ALAGOAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2011,ALAGOAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2012,ALAGOAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2013,ALAGOAS,QUEROSENE ILUMINANTE (m3),m3,"0,385",2023-12-03
2014,ALAGOAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2015,ALAGOAS,QUEROSENE ILUMINANTE (m3),m3,"0,064",2023-12-03
2016,ALAGOAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2017,ALAGOAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2018,ALAGOAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2019,ALAGOAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2020,ALAGOAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2000,AMAPÁ,GASOLINA C (m3),m3,3541,2023-12-03
2001,AMAPÁ,GASOLINA C (m3),m3,"3761,65",2023-12-03
2002,AMAPÁ,GASOLINA C (m3),m3,4033,2023-12-03
2003,AMAPÁ,GASOLINA C (m3),m3,"4086,45",2023-12-03
2004,AMAPÁ,GASOLINA C (m3),m3,"4666,65",2023-12-03
2005,AMAPÁ,GASOLINA C (m3),m3,"3907,25",2023-12-03
2006,AMAPÁ,GASOLINA C (m3),m3,4999,2023-12-03
2007,AMAPÁ,GASOLINA C (m3),m3,"72340,0938088694",2023-12-03
2008,AMAPÁ,GASOLINA C (m3),m3,"8043,8648746592",2023-12-03
2009,AMAPÁ,GASOLINA C (m3),m3,"7316,5",2023-12-03
2010,AMAPÁ,GASOLINA C (m3),m3,9069,2023-12-03
2011,AMAPÁ,GASOLINA C (m3),m3,"9840,3",2023-12-03
2012,AMAPÁ,GASOLINA C (m3),m3,"11873,4",2023-12-03
2013,AMAPÁ,GASOLINA C (m3),m3,"11634,8",2023-12-03
2014,AMAPÁ,GASOLINA C (m3),m3,"11951,9",2023-12-03
2015,AMAPÁ,GASOLINA C (m3),m3,"12398,7",2023-12-03
2016,AMAPÁ,GASOLINA C (m3),m3,12306,2023-12-03
2017,AMAPÁ,GASOLINA C (m3),m3,"12626,5",2023-12-03
2018,AMAPÁ,GASOLINA C (m3),m3,"11697,073",2023-12-03
2019,AMAPÁ,GASOLINA C (m3),m3,"12868,323",2023-12-03
2020,AMAPÁ,GASOLINA C (m3),m3,"121667,9",2023-12-03
2000,AMAPÁ,GASOLINA DE AVIAÇÃO (m3),m3,4,2023-12-03
2001,AMAPÁ,GASOLINA DE AVIAÇÃO (m3),m3,"15,396",2023-12-03
2002,AMAPÁ,GASOLINA DE AVIAÇÃO (m3),m3,"48,703",2023-12-03
2003,AMAPÁ,GASOLINA DE AVIAÇÃO (m3),m3,"27,253",2023-12-03
2004,AMAPÁ,GASOLINA DE AVIAÇÃO (m3),m3,"13,527",2023-12-03
2005,AMAPÁ,GASOLINA DE AVIAÇÃO (m3),m3,"44,368",2023-12-03
2006,AMAPÁ,GASOLINA DE AVIAÇÃO (m3),m3,"50,532",2023-12-03
2007,AMAPÁ,GASOLINA DE AVIAÇÃO (m3),m3,"34,5271435591637",2023-12-03
2008,AMAPÁ,GASOLINA DE AVIAÇÃO (m3),m3,"16,0971796929375",2023-12-03
2009,AMAPÁ,GASOLINA DE AVIAÇÃO (m3),m3,"47,6953784090541",2023-12-03
2010,AMAPÁ,GASOLINA DE AVIAÇÃO (m3),m3,"29,7147147394508",2023-12-03
2011,AMAPÁ,GASOLINA DE AVIAÇÃO (m3),m3,"33,2495682861566",2023-12-03
2012,AMAPÁ,GASOLINA DE AVIAÇÃO (m3),m3,"433,972434857467",2023-12-03
2013,AMAPÁ,GASOLINA DE AVIAÇÃO (m3),m3,"10,0270249627797",2023-12-03
2014,AMAPÁ,GASOLINA DE AVIAÇÃO (m3),m3,43,2023-12-03
2015,AMAPÁ,GASOLINA DE AVIAÇÃO (m3),m3,"64,3105186378715",2023-12-03
2016,AMAPÁ,GASOLINA DE AVIAÇÃO (m3),m3,18,2023-12-03
2017,AMAPÁ,GASOLINA DE AVIAÇÃO (m3),m3,38,2023-12-03
2018,AMAPÁ,GASOLINA DE AVIAÇÃO (m3),m3,38,2023-12-03
2019,AMAPÁ,GASOLINA DE AVIAÇÃO (m3),m3,"82,7",2023-12-03
