ANO,COMBUSTÍVEL,ESTADO,UNIDADE,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
2019,ÓLEO DIESEL S-10 (m3),PARAÍBA,m3,21237.14,20295.39,20910.169999999998,21257.57,21958.03,19749.34,22435.848999999998,23270.6,23074.25,25379.46,24319.05,25100.5,268987.34899999993
2019,ÓLEO DIESEL S-10 (m3),PERNAMBUCO,m3,108971.52899999999,102204.28599999999,101361.766,107181.42200000001,109865.781,100020.38499999999,110950.738,114006.84,114006.299,128910.08100000001,121795.87,123216.78200000001,1342491.7790000001
2019,ÓLEO DIESEL S-10 (m3),ALAGOAS,m3,16068.5,15382.066999999999,15006,15321.5,15336,13594.472,14583,15247,16888,20355.349999999999,19728.7,20004.2,197514.78900000002
2019,ÓLEO DIESEL S-10 (m3),SERGIPE,m3,16930,15634,15841.6,17146.5,17022.260999999999,14753,16234.504999999999,17230,17271.493999999999,19459.5,18665.5,18748.5,204936.86000000002
2019,ÓLEO DIESEL S-10 (m3),BAHIA,m3,122647.97100000001,116922.098,127493.981,138284.087,137888.73000000001,128120.7,148014.88500000001,154864.01699999999,146554.93,159420.43,148173.29999999999,145329.31400000001,1673714.443
2019,ÓLEO DIESEL S-10 (m3),MINAS GERAIS,m3,208992.13699999999,203771.86300000001,215805.128,231065.29800000001,244658.236,235661.82,267866.62300000002,275646.489,262807.92,287509.81400000001,264779.34700000001,242538.19699999999,2941102.872
2019,ÓLEO DIESEL S-10 (m3),ESPÍRITO SANTO,m3,42811.9,41147.199999999997,42394.2,43177.436000000002,44206.5,41719.008999999998,44891.7,47161,44159.985000000001,49457.599999999999,44427.733999999997,44444,529998.26399999997
2019,ÓLEO DIESEL S-10 (m3),RIO DE JANEIRO,m3,120738.29700000001,113522.72500000001,114546.149,117235.886,121626.28599999999,111983.791,123494.732,125070.652,118618.836,131368.02799999999,122259.27499999999,126390.204,1446854.8609999996
2019,ÓLEO DIESEL S-10 (m3),SÃO PAULO,m3,423632.18800000002,430793.42099999997,454889.01199999999,489331.32500000001,524902.91899999999,485579.97200000001,533395.13100000005,568740.85499999998,529616.65099999995,593636.01300000004,527159.86100000003,483299.22,6044976.567999999
2019,ÓLEO DIESEL S-10 (m3),PARANÁ,m3,161177.01999999999,162221.34400000001,174105.364,175494.217,179589.58,177784.65100000001,204958.166,211691.91099999999,194451.13099999999,219620.943,202764.18900000001,188100.158,2251958.6740000001
2019,ÓLEO DIESEL S-10 (m3),SANTA CATARINA,m3,88648.501000000004,88602.706999999995,95889.760999999999,98271.865000000005,97995.903000000006,92288.161999999997,107047.54700000001,111638.708,104352.039,118050.12,110762.31200000001,105289.307,1218836.932
2019,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO SUL,m3,92507.319000000003,96012.172000000006,108747.69100000001,111003.624,106049.117,103391.785,115599.095,124305.599,114604.548,129906.639,122554.82799999999,121068.46799999999,1345750.8850000002
2019,ÓLEO DIESEL S-10 (m3),MATO GROSSO DO SUL,m3,41519.796000000002,45729.773000000001,44480.616999999998,43820.542999999998,46596.493999999999,47379.728000000003,55709.207999999999,57251.692000000003,50446.968000000001,56450.423999999999,46785.468000000001,40586.167000000001,576756.87800000003
2019,ÓLEO DIESEL S-10 (m3),MATO GROSSO,m3,85458.004000000001,90914.33,85088.27,82489.953999999998,90305.221000000005,103198.315,118994.005,120974.455,111108.609,121931.68700000001,99893.563999999998,81256.543000000005,1191612.9569999999
2019,ÓLEO DIESEL S-10 (m3),GOIÁS,m3,81980.838000000003,86417.47,87458.626999999993,89889.475999999995,97611.909,98333.86,112310.6,110450.664,106530.337,117097.88400000001,104368.276,86107.486000000004,1178557.4269999999
2019,ÓLEO DIESEL S-10 (m3),DISTRITO FEDERAL,m3,16967,18012,18600.5,19515.429,19947,18306,20075.5,21265,19663.5,21587,20174,21271.359,235384.288
2019,ÓLEO DIESEL S-500 (m3),RONDÔNIA,m3,38959.252999999997,39290.036,42004.383999999998,40147.917000000001,42211.580999999998,41312.233999999997,46706.927000000003,44122.612999999998,42389.353000000003,43644.218999999997,40766.868999999999,35265.000999999997,496820.38699999999
2019,ÓLEO DIESEL S-500 (m3),ACRE,m3,8549.7999999999993,7756.9,8075.8,9018.9,10179.700000000001,9446.7999999999993,11246,10376.299999999999,10340.299999999999,10922.9,9409.1,9365.5,114688.00000000001
2019,ÓLEO DIESEL S-500 (m3),AMAZONAS,m3,68118.930999999997,52817.093999999997,55225.455000000002,60260.838000000003,56876.930999999997,37378.192000000003,36528.400999999998,50116.105000000003,42009.271999999997,38276.813999999998,26356.556,35789.538,559754.12699999986
2019,ÓLEO DIESEL S-500 (m3),RORAIMA,m3,16218.6,16936.650000000001,29859.124,36934.955000000002,29237.200000000001,25943.3,28132,32571.9,30759.5,34176.6,36575,32340.273000000001,349685.10199999996
2019,ÓLEO DIESEL S-500 (m3),PARÁ,m3,91450.332999999999,85246.546000000002,81887.883000000002,82918.45,92828.138999999996,90979.49,103748.408,106483.49,96588.399000000005,105440.838,95824.195000000007,87556.172999999995,1120952.344
2019,ÓLEO DIESEL S-500 (m3),AMAPÁ,m3,6303.4579999999996,5209.9120000000003,5280.81,5985.9570000000003,6260.2,6430.91,7614.9589999999998,7783.4,7142,7631.5,7215.8,6689.8450000000003,79548.751000000004
2019,ÓLEO DIESEL S-500 (m3),TOCANTINS,m3,37006.1,42070.43,41972.639999999999,40554.582000000002,41945.54,38169.68,41475.39,44307.68,41305.26,46139.22,42098.98,35744.86,492790.36199999996
2019,ÓLEO DIESEL S-500 (m3),MARANHÃO,m3,62251.822999999997,58179.428,56093.459000000003,48255.563999999998,63098.963000000003,63736.98,70723.542000000001,71652.785000000003,65241.71,68583.933000000005,66445.305999999997,61675.627999999997,755939.12099999993
2019,ÓLEO DIESEL S-500 (m3),PIAUÍ,m3,16928.02,15708.47,17676.97,19099.86,17468.46,17379.32,19594.47,19113.11,17486,19197.599999999999,18432.48,17442.599999999999,215527.36000000002
2019,ÓLEO DIESEL S-500 (m3),CEARÁ,m3,16596.45,14304,13318,13246.5,13848,12924.5,12706.7,11750.6,10550.6,11307.5,10384.913,10574.95,151512.71300000002
2019,ÓLEO DIESEL S-500 (m3),RIO GRANDE DO NORTE,m3,24268,24838,22358.014999999999,23737.8,22587.5,20454.25,22823.5,22857,21596.7,23919.05,22250.5,21828.5,273518.815
2019,ÓLEO DIESEL S-500 (m3),PARAÍBA,m3,15830.3,13892.87,13783.88,13180.94,13635.29,11706.065000000001,13195,13887.09,13860.31,15091.016,14453.63,14598.72,167115.111
2019,ÓLEO DIESEL S-500 (m3),PERNAMBUCO,m3,3311.4,3357.4,3345.8,3375.2,3526.1,3105.4,3188,3374.3,3035.5,3510.8,3298.5010000000002,2927.9,39356.300999999999
2019,ÓLEO DIESEL S-500 (m3),ALAGOAS,m3,15194.567999999999,13589.001,13022.501,11311.17,10731.5,9369.5,10406.4,11078.5,12619.6,15226.6,14309.5,14441.5,151300.34
2019,ÓLEO DIESEL S-500 (m3),SERGIPE,m3,9785,8814,9117,9871.5,9903,8380,8032.5,8653.5,8974,9361.5,9195.5,8890.3780000000006,108977.878
2019,ÓLEO DIESEL S-500 (m3),BAHIA,m3,119096.55899999999,114229.891,121482.364,132121.764,125216.645,113126.201,125398.501,126773.601,117089.63099999999,129068.201,117602.952,110421.302,1451627.612
2019,ÓLEO DIESEL S-500 (m3),MINAS GERAIS,m3,328060.473,319262.33,325895.88799999998,335621.06099999999,343455.28100000002,325086.53399999999,363698.71,358940.69300000003,333284.71999999997,367184.52,318087.50300000003,276173.17099999997,3994750.8840000005
2019,ÓLEO DIESEL S-500 (m3),ESPÍRITO SANTO,m3,52012.277999999998,45550.849000000002,47303.385000000002,47258.389000000003,49607.881999999998,46550.860999999997,50125.855000000003,47682.858999999997,47857.345000000001,50338.824999999997,42154.375,41786.705000000002,568229.60799999989
2019,ÓLEO DIESEL S-500 (m3),RIO DE JANEIRO,m3,63235.165999999997,55987.135999999999,53936.819000000003,58774.05,58080.813999999998,54476.023000000001,61520.73,59546.01,55477.442999999999,56526.739000000001,52428.745999999999,52096.478999999999,682086.15500000003
2019,ÓLEO DIESEL S-500 (m3),SÃO PAULO,m3,449697.69,455728.50199999998,489325.217,536882.03500000003,592801.97100000002,557092.951,609641.701,619217.76399999997,550278.75300000003,612577.96400000004,494533.27399999998,383433.34899999999,6351211.171000001
2019,ÓLEO DIESEL S-500 (m3),PARANÁ,m3,274731.72700000001,281887.20600000001,291240.299,276258.19300000003,275423.24200000003,292026.76799999998,314586.50199999998,312369.15100000001,279295.71500000003,299013.66399999999,247381.19399999999,202530.72,3346744.3810000001
2019,ÓLEO DIESEL S-500 (m3),SANTA CATARINA,m3,110421.836,109507.724,120466.391,119872.711,111673.63099999999,105155.64599999999,112289.33100000001,114985.22500000001,102986.424,114712.942,102514.674,89717.501000000004,1314304.0360000001
2019,ÓLEO DIESEL S-500 (m3),RIO GRANDE DO SUL,m3,161069.674,175846.41,244220.326,229910.49100000001,176581.29300000001,174432.24,170400.33799999999,192266.78899999999,179427.29,201245.177,205874.34099999999,159837.87899999999,2271112.2480000001
2019,ÓLEO DIESEL S-500 (m3),MATO GROSSO DO SUL,m3,65771.187000000005,76342.301999999996,71588.987999999998,68262.145000000004,70501.975999999995,73584.558000000005,90655.043999999994,88449.038,74036.236000000004,80094.19,63485.881000000001,47798.178999999996,870569.72400000016
2019,ÓLEO DIESEL S-500 (m3),MATO GROSSO,m3,180741.685,177352.36199999999,135744.36600000001,109738.02800000001,123841.963,158005.46900000001,170960.87,156939.057,141758.36799999999,167523.23000000001,122017.144,96972.52,1741595.0620000004
2019,ÓLEO DIESEL S-500 (m3),GOIÁS,m3,120641.85,135186.57999999999,131845.98000000001,123739.68700000001,132418.01500000001,133975.73300000001,157505.79999999999,149340.51999999999,137736.63099999999,153892.19,130001.36,96500.5,1602784.8460000001
2019,ÓLEO DIESEL S-500 (m3),DISTRITO FEDERAL,m3,10514.5,11077.5,11082,11266,11998.5,11207,12268.5,13046,12343,12956.5,11987.5,10617,140364
2019,ÓLEO DIESEL S-1800 (m3),RONDÔNIA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL S-1800 (m3),ACRE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL S-1800 (m3),AMAZONAS,m3,90.823999999999998,5.2009999999999996,0,0,0,14741.753000000001,21791.311000000002,14115.200999999999,15611.964,22568.845000000001,21553.079000000002,5012.3739999999998,115490.552
2019,ÓLEO DIESEL S-1800 (m3),RORAIMA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL S-1800 (m3),PARÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL S-1800 (m3),AMAPÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL S-1800 (m3),TOCANTINS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL S-1800 (m3),MARANHÃO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL S-1800 (m3),PIAUÍ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL S-1800 (m3),CEARÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO NORTE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL S-1800 (m3),PARAÍBA,m3,0,0,0,140,0,0,0,0,0,0,0,0,140
2019,ÓLEO DIESEL S-1800 (m3),PERNAMBUCO,m3,322.5,340,328,392,0,0,20,25,30,35,155,260,1907.5
2019,ÓLEO DIESEL S-1800 (m3),ALAGOAS,m3,35,20,0,0,0,0,0,0,0,0,0,0,55
2019,ÓLEO DIESEL S-1800 (m3),SERGIPE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL S-1800 (m3),BAHIA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL S-1800 (m3),MINAS GERAIS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL S-1800 (m3),ESPÍRITO SANTO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL S-1800 (m3),RIO DE JANEIRO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL S-1800 (m3),SÃO PAULO,m3,0,0,0,5,0,0,0,5,0,0,10,0,20
2019,ÓLEO DIESEL S-1800 (m3),PARANÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL S-1800 (m3),SANTA CATARINA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO SUL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL S-1800 (m3),MATO GROSSO DO SUL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL S-1800 (m3),MATO GROSSO,m3,65,100,108,109,102,88,191,155,175,149,148,123,1513
2019,ÓLEO DIESEL S-1800 (m3),GOIÁS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL S-1800 (m3),DISTRITO FEDERAL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL MARÍTIMO (m3),RONDÔNIA,m3,637,587.1,1032.8,1130.6949999999999,1317.7,1422.5,2112.3969999999999,2461.6999999999998,1919.9,2413,2156.9,1620.3,18811.991999999998
2019,ÓLEO DIESEL MARÍTIMO (m3),ACRE,m3,87,82,79,69,66,27,82,66,55,81,45,125,864
2019,ÓLEO DIESEL MARÍTIMO (m3),AMAZONAS,m3,12060.550999999999,10597.909,11153.458000000001,11907.913,12234.121999999999,11482.769,12918.364,14631.936,12705.977000000001,13755,12481.853999999999,12770.571,148700.424
2019,ÓLEO DIESEL MARÍTIMO (m3),RORAIMA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL MARÍTIMO (m3),PARÁ,m3,10489.394,10660.433000000001,10300.534,11391.496999999999,11398.334000000001,11181.393,12926.907999999999,11841.779,9624.8539999999994,12891.884,13079.717000000001,12098.207,137884.93400000001
2019,ÓLEO DIESEL MARÍTIMO (m3),AMAPÁ,m3,130,123,140,61,60,109,170,274,100,127,205,150,1649
2019,ÓLEO DIESEL MARÍTIMO (m3),TOCANTINS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL MARÍTIMO (m3),MARANHÃO,m3,830,1035,570,720,775,630,975,930,975,690,860,900,9890
2019,ÓLEO DIESEL MARÍTIMO (m3),PIAUÍ,m3,0,95,115,165,195,165,140,265,195,235,75,235,1880
2019,ÓLEO DIESEL MARÍTIMO (m3),CEARÁ,m3,685,1045,630,915,985,1110,900,1205,930,1115,1010,840,11370
2019,ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO NORTE,m3,565,400,335,725,779,566,560,941,635,630,630,755,7521
2019,ÓLEO DIESEL MARÍTIMO (m3),PARAÍBA,m3,0,0,0,0,40,0,0,25,0,45,200,0,310
2019,ÓLEO DIESEL MARÍTIMO (m3),PERNAMBUCO,m3,605,133,290,385,150,771,237,83,205,245,1441,723,5268
2019,ÓLEO DIESEL MARÍTIMO (m3),ALAGOAS,m3,0,120,220,510,40,240,275,240,240,835,461,0,3181
2019,ÓLEO DIESEL MARÍTIMO (m3),SERGIPE,m3,35,15,5,15,150,110,80,0,-5,181,90,85,761
2019,ÓLEO DIESEL MARÍTIMO (m3),BAHIA,m3,1550.9559999999999,1170.9459999999999,948,770,745,950,808,1001,1036,1085,1748,1374,13186.902
2019,ÓLEO DIESEL MARÍTIMO (m3),MINAS GERAIS,m3,0,0,0,0,0,25,0,0,0,0,20,0,45
2019,ÓLEO DIESEL MARÍTIMO (m3),ESPÍRITO SANTO,m3,3193.4029999999998,3070,2115.3139999999999,2366.1999999999998,2647.0459999999998,2432.2860000000001,3165,2608.5920000000001,2955.1190000000001,1721,2565.634,2081.5340000000001,30921.128000000004
2019,ÓLEO DIESEL MARÍTIMO (m3),RIO DE JANEIRO,m3,14964.416999999999,17645.351999999999,17686.940999999999,16371.522999999999,24642.684000000001,20689.149000000001,21793.439999999999,18727.8,19868.656999999999,24736.311000000002,19509.359,27283.714,243919.34699999998
2019,ÓLEO DIESEL MARÍTIMO (m3),SÃO PAULO,m3,3055.0859999999998,2532.895,3068.4459999999999,2190,3558.518,3361.5749999999998,3347.0749999999998,4236.2299999999996,2770.5,2942.3,2287,2580.5,35930.125
2019,ÓLEO DIESEL MARÍTIMO (m3),PARANÁ,m3,906.5,473,343.34399999999999,425,310.5,648.31399999999996,534,1185.9659999999999,1163.171,869.19500000000005,1076.001,1304.8689999999999,9239.86
2019,ÓLEO DIESEL MARÍTIMO (m3),SANTA CATARINA,m3,3416.9229999999998,4555.7060000000001,4262.509,3914.57,5234.6220000000003,3709.163,4631.125,4555.4080000000004,4167.3879999999999,4870.3389999999999,3886.6350000000002,6068.4930000000004,53272.881000000001
2019,ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO SUL,m3,2468,2529,2134,2536,2342,1982.5,2048,2215.5,1967,2407,2949,1910,27488
2019,ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO DO SUL,m3,373,222,174,337,332,338,447,390,355,384,208,230,3790
2019,ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL MARÍTIMO (m3),GOIÁS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL MARÍTIMO (m3),DISTRITO FEDERAL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL (OUTROS ) (m3),RONDÔNIA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL (OUTROS ) (m3),ACRE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL (OUTROS ) (m3),AMAZONAS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL (OUTROS ) (m3),RORAIMA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL (OUTROS ) (m3),PARÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL (OUTROS ) (m3),AMAPÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL (OUTROS ) (m3),TOCANTINS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL (OUTROS ) (m3),MARANHÃO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL (OUTROS ) (m3),PIAUÍ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL (OUTROS ) (m3),CEARÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO NORTE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL (OUTROS ) (m3),PARAÍBA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL (OUTROS ) (m3),PERNAMBUCO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL (OUTROS ) (m3),ALAGOAS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL (OUTROS ) (m3),SERGIPE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL (OUTROS ) (m3),BAHIA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL (OUTROS ) (m3),MINAS GERAIS,m3,0,0,0,0,0,0,10,20,40,35,20,35,160
2019,ÓLEO DIESEL (OUTROS ) (m3),ESPÍRITO SANTO,m3,55,45,25,30,25,35,25,40,20,45,30,55,430
2019,ÓLEO DIESEL (OUTROS ) (m3),RIO DE JANEIRO,m3,1557,907.5,1037,994,478,672,628,505,505,720,695,1782,10480.5
2019,ÓLEO DIESEL (OUTROS ) (m3),SÃO PAULO,m3,829,812,681,781,548,605,661,589,433,825,764,1513,9041
2019,ÓLEO DIESEL (OUTROS ) (m3),PARANÁ,m3,13.372,0,5,0,0,11.909000000000001,0,5,0,6.9089999999999998,5,10,57.19
2019,ÓLEO DIESEL (OUTROS ) (m3),SANTA CATARINA,m3,45,50,10,45,10,10,25,30,5,30,30,65,355
2019,ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO SUL,m3,10,10.361000000000001,10,0,0,20,10,0,0,15,10,0,85.361000000000004
2019,ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO DO SUL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO,m3,76,146,144,10,111,121,282,197,149,155,263,30,1684
2019,ÓLEO DIESEL (OUTROS ) (m3),GOIÁS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ÓLEO DIESEL (OUTROS ) (m3),DISTRITO FEDERAL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ÓLEO DIESEL S-10 (m3),RONDÔNIA,m3,30205.745999999999,34709.51,34928.542000000001,34903.322,38013.023999999998,38968.006999999998,43209.635999999999,38588.345999999998,36259.137999999999,,,,329785.27100000001
2020,ÓLEO DIESEL S-10 (m3),ACRE,m3,2966.8,2984.6,3090.4,2594.1999999999998,2729.2,3262.5,3625,3934,4132,,,,29318.7
2020,ÓLEO DIESEL S-10 (m3),AMAZONAS,m3,12978.3,12826.48,13913.121999999999,9226.6939999999995,11181.418,13172.406999999999,16080.587,16308.847,17126.717000000001,,,,122814.572
2020,ÓLEO DIESEL S-10 (m3),RORAIMA,m3,4264.6000000000004,4569.8999999999996,5326.2,4305.8999999999996,3887.2,3742,3951.5,4419.3500000000004,5311.85,,,,39778.5
2020,ÓLEO DIESEL S-10 (m3),PARÁ,m3,96318.777000000002,97360.459000000003,105397.723,98104.433000000005,102710.68399999999,114838.444,136164.11300000001,131442.01800000001,130979.333,,,,1013315.9840000001
2020,ÓLEO DIESEL S-10 (m3),AMAPÁ,m3,1948.867,1681.491,1822.8779999999999,1730.242,1521.4780000000001,1929.7819999999999,2469.7739999999999,2669.41,2566.8470000000002,,,,18340.769
2020,ÓLEO DIESEL S-10 (m3),TOCANTINS,m3,41966.81,47569.53,51854.58,43957.02,50619.839999999997,57912.029000000002,66476.570000000007,64805.63,64328.4,,,,489490.40899999999
2020,ÓLEO DIESEL S-10 (m3),MARANHÃO,m3,51474.78,48896.04,50084.34,44902.614999999998,49279.53,58240.68,68073.41,68472.58,72134.149999999994,,,,511558.125
2020,ÓLEO DIESEL S-10 (m3),PIAUÍ,m3,26917.72,24339.759999999998,24215.22,22880.65,25615.37,28310.271000000001,32661.11,32018.83,33835.22,,,,250794.15100000004
2020,ÓLEO DIESEL S-10 (m3),CEARÁ,m3,78357.600000000006,70644.399999999994,61630.896000000001,45835.088000000003,52900.7,66192.28,76775.876999999993,79601,83717.288,,,,615655.12899999996
2020,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO NORTE,m3,17289.981,14960.5,13981.467000000001,11541.206,13407.017,14837,17467,17531,19213.5,,,,140228.671
2020,ÓLEO DIESEL S-10 (m3),PARAÍBA,m3,24201.223000000002,22212.799999999999,19935.21,15330.22,17351.599999999999,19011.18,22691.737000000001,23889.279999999999,24620.559000000001,,,,189243.80900000001
2020,ÓLEO DIESEL S-10 (m3),PERNAMBUCO,m3,118771.15,108798.1,101083.39599999999,76128.357000000004,86307.637000000002,98717.501999999993,111814.45,115833.507,122730.31,,,,940184.40899999999
2020,ÓLEO DIESEL S-10 (m3),ALAGOAS,m3,19998.501,16532,15426.5,12256.035,12544.498,13174,15808.5,16546,18869.5,,,,141155.53400000001
2020,ÓLEO DIESEL S-10 (m3),SERGIPE,m3,17821,17039.946,16888,14918.5,15255,16424,17650.5,18050.574000000001,19071,,,,153118.51999999999
2020,ÓLEO DIESEL S-10 (m3),BAHIA,m3,142392.307,138208.595,146374.74299999999,124601.48,131080.82,139090.06599999999,159710.68,167454.69099999999,174377.40599999999,,,,1323290.7880000002
2020,ÓLEO DIESEL S-10 (m3),MINAS GERAIS,m3,239630.03099999999,244726.15700000001,264510.364,232291.57699999999,260907.641,288277.85700000002,320709.82199999999,321911.62099999998,331155.05499999999,,,,2504120.125
2020,ÓLEO DIESEL S-10 (m3),ESPÍRITO SANTO,m3,44684.349000000002,44309.400999999998,44630.5,38910.402999999998,43492.6,46218.400000000001,53089.8,52096.9,52866.593000000001,,,,420298.946
2020,ÓLEO DIESEL S-10 (m3),RIO DE JANEIRO,m3,122668.807,114535.833,102187.833,65885.305999999997,74868.039999999994,87314.93,101286.545,102883.164,105792.777,,,,877423.23499999999
2020,ÓLEO DIESEL S-10 (m3),SÃO PAULO,m3,487533.19199999998,486615.73300000001,514262.967,431473.08299999998,478225.75099999999,528114.24100000004,584658.00600000005,581575.505,596948.255,,,,4689406.733
2020,ÓLEO DIESEL S-10 (m3),PARANÁ,m3,199811.698,211114.39600000001,220792.25200000001,189614.32399999999,213495.06,220289.17199999999,238938.65,246026.55,252101.77799999999,,,,1992183.88
2020,ÓLEO DIESEL S-10 (m3),SANTA CATARINA,m3,114209.234,110698.386,108161.18700000001,93696.513000000006,104816.723,108802.56,121468.815,122982.514,128959.148,,,,1013795.0800000001
2020,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO SUL,m3,120502.63499999999,118368.61199999999,133042.84,113671.393,122145.796,126311.902,131114.85800000001,140523.03899999999,134706.106,,,,1140387.1809999999
2020,ÓLEO DIESEL S-10 (m3),MATO GROSSO DO SUL,m3,46062.481,55001.819000000003,61555.277000000002,47728.828000000001,53281.606,56068.016000000003,66547.051000000007,63506.258000000002,69999.513999999996,,,,519750.85
2020,ÓLEO DIESEL S-10 (m3),MATO GROSSO,m3,120568.539,135612.53899999999,114747.95600000001,99013.494999999995,116153.908,142307.842,159594.723,147260.47899999999,139788.32,,,,1175047.801
2020,ÓLEO DIESEL S-10 (m3),GOIÁS,m3,90277.097999999998,103740.701,108458.2,95056.26,107576.242,119592.13,137002.4,133606.26,133236.75,,,,1028546.0410000001
2020,ÓLEO DIESEL S-10 (m3),DISTRITO FEDERAL,m3,18411,19800,19228,14669.575000000001,16481,17669,19197,19854,20654,,,,165963.57500000001
2020,ÓLEO DIESEL S-500 (m3),RONDÔNIA,m3,34961.141000000003,36864.917000000001,36205.18,35089.703999999998,37248.745999999999,40728.086000000003,45660.930999999997,41916.953999999998,41048.495000000003,,,,349724.15399999998
2020,ÓLEO DIESEL S-500 (m3),ACRE,m3,9356.2999999999993,8343.7999999999993,8856.2000000000007,9190.7000000000007,9271.4,8934.2999999999993,10712,10695,11442,,,,86801.7
2020,ÓLEO DIESEL S-500 (m3),AMAZONAS,m3,42689.786999999997,34093.805,36983.362999999998,25888.34,27822.144,26245.952000000001,20645.147000000001,30820.473999999998,29733.699000000001,,,,274922.71100000001
2020,ÓLEO DIESEL S-500 (m3),RORAIMA,m3,31961,34240.733999999997,36130,31567.599999999999,30746.062999999998,26603.200000000001,30811,30543.141,33080.402000000002,,,,285683.14
